review_id,review_text,rating,date,bank_name,source
a5c338ae-275b-44ab-ba2b-e1e556878e0b,everything is easy thank you cebe,5,2025-04-10,CBE,Google Play
15049550-e5ec-4302-9aea-8b69b38e5cb3,ፈጣን ቀልጣፋ,5,2025-04-10,CBE,Google Play
a62438c8-88f5-453f-ba85-993ebb1bbe2f,ጎበዝ,5,2025-04-09,CBE,Google Play
e6a4541d-d9d5-464f-9f46-127ea2284787,but this app says can't sync,5,2025-04-09,CBE,Google Play
93bee917-cb26-45a9-a892-18b063e5cd24,waw,5,2025-04-09,CBE,Google Play
c8d7a16f-4374-4281-976d-91fc5c7799cb,to slow,3,2025-04-09,CBE,Google Play
ceae0bd1-8990-45f6-82ef-c0833ca786d7,work on screen shot system,4,2025-04-08,CBE,Google Play
39ddf219-7297-4858-8b7a-4016e3bde7f0,very very nice aplication,1,2025-04-08,CBE,Google Play
d5af7182-07fc-4a84-b818-c7aecf287b92,wonder full and it is easy to use,5,2025-04-08,CBE,Google Play
325bdd8a-e83c-4522-986c-c30c73e3d90a,easy and reliable,2,2025-04-08,CBE,Google Play
7a1963a3-f0e5-4a5d-adae-cd179627881e,it is Very Useful app 👍,5,2025-04-07,CBE,Google Play
18ef249b-6401-4c60-ab85-fb1a1030b742,perfect app,5,2025-04-07,CBE,Google Play
cd39c8c2-5c5c-4cae-871a-e75ef2dea336,I like it.,5,2025-04-07,CBE,Google Play
a0144c94-8e15-4410-aa63-2dc9c9ab7022,bugs,3,2025-04-07,CBE,Google Play
8d4eb395-51a3-41a1-bc4a-6d6e00f1b265,commerial Bank,5,2025-04-06,CBE,Google Play
e4b23441-67a3-4bad-a9ed-57fe8e7a6f24,Genat biru,2,2025-04-06,CBE,Google Play
5565a7bc-4ddf-4e48-a7cc-1bb52dca93ad,🙏,5,2025-04-06,CBE,Google Play
9ddd6d35-e396-47c6-865a-461a18e52230,it is good but it doesn't allow screen shot,4,2025-04-06,CBE,Google Play
64ca201d-446a-478e-8fd8-5edb48d7df99,the best one,5,2025-04-06,CBE,Google Play
46fc17b3-ab19-461c-8636-ad995b4485bf,You need to copy many things from other bank apps like Amole(Dashen),2,2025-04-06,CBE,Google Play
65a31e10-ca83-46cb-a3de-7b8884218999,bring back the screenshot feature.,1,2025-04-05,CBE,Google Play
28655633-990c-4332-945f-c684464573db,Good!👍,3,2025-04-05,CBE,Google Play
229077d8-3e5b-478f-9980-0c17db814741,best app to experience him that to smooth transaction among the customers,1,2025-04-05,CBE,Google Play
fff7e46e-23f5-4824-ad13-75ce3242da2a,nice app suitable to use it. the only weak side is it need data connections and hoping will be fixed to offline i gave 4 rate,4,2025-04-04,CBE,Google Play
f7ad3437-2b37-4c45-a9c6-191b08271d2e,easy to use,5,2025-04-04,CBE,Google Play
c0caedf3-4a0b-4c32-94f8-d6a3bb6d3f17,"Good job to the CBE team on this mobile app! It's designed in a way that's simple and intuitive to navigate, which is great for everyone. It effectively handles the essential banking tasks I need to perform regularly. It's a practical and reliable tool that makes everyday banking much more convenient. Thank you for this useful application.",5,2025-04-04,CBE,Google Play
7bc85bf3-f4c1-416c-95bb-cf88068a6b72,ለኔ በጣም ምርጥ ነው ግን screenshot ማረግ ቢቻል ምርጥ ነበር,5,2025-04-04,CBE,Google Play
06e420aa-153d-45ed-b2e5-d779c12141aa,before it was smooth and good. this time after the new update in 2025 i can not make screenshot of my recite. even the downlod button is very delayed in putting my recite in my gallery for simple proof. please fix this i am unable to show proof of payment to my clients. thankyou.,3,2025-04-04,CBE,Google Play
680a2685-d5f5-464b-b7c4-17113c59a24a,cool ❤,4,2025-04-04,CBE,Google Play
a25928af-597f-4962-98d3-a9bbff522dcb,Best app,5,2025-04-03,CBE,Google Play
76e52fea-7473-4299-b016-2b4a1aa05906,best banking App,4,2025-04-03,CBE,Google Play
38794c0f-f2ca-4bcb-8456-39a4e27d3249,satisfied,5,2025-04-03,CBE,Google Play
d5748aa6-7b8c-4a9e-8806-ecfe363c217b,this app is very necessary app many people found it,5,2025-04-03,CBE,Google Play
6bb2ee24-e0a9-4f85-ae15-e32fad756186,cbe very active Bank I'm using CBE app very very satisfaction,5,2025-04-03,CBE,Google Play
5ea1fad2-c7cd-43c7-b325-1c3f62032fcd,It made life alot easier. I cant even imagine having to make all those transactions in person. So this app was crucial for me. Very good app. well done.,5,2025-04-03,CBE,Google Play
85eaac01-219f-4962-a937-0ab0d13681e6,perfect,5,2025-04-02,CBE,Google Play
2bbda16d-b380-403f-8a86-689eb2a23f06,thankyou,5,2025-04-02,CBE,Google Play
4b5e7079-1248-49e2-a4f2-bbe0a403bba8,I Like it,5,2025-04-02,CBE,Google Play
e1026d09-65d7-41c7-97e7-3a072beee79f,"I don't understand the reason, why I need to disable developer options to access the app, it has no security risks nor does it hinder the app's functionalities. This goes out to the dev, I hope your life is filled with inconveniences.",1,2025-04-02,CBE,Google Play
5b32746c-2ea1-4da9-b7a0-df031ac5ae82,smart app,5,2025-04-02,CBE,Google Play
7c273b0e-f036-4c15-8a40-e1405a554142,isin ga'a,2,2025-04-02,CBE,Google Play
97df8f7e-aa5d-4be7-b0ac-475d1b7e6357,it's great,5,2025-04-01,CBE,Google Play
5fd9c2e9-96d9-4fa0-b70b-d1a3de41bafa,very good app and stars faction with work,5,2025-04-01,CBE,Google Play
293b031b-1863-4523-bc4a-cdc68ba44a3f,It is excelent,5,2025-04-01,CBE,Google Play
907ce324-d9f4-4874-84b9-13051647ddf5,Smart,5,2025-04-01,CBE,Google Play
5addc9b7-03d8-48d2-a74a-afecb6cc5de0,በየወሩ አፕደት እየጠየቀኝ ነው ለነገሩ ብር ስሌለኝ ይሆናል እና ምን ለማለት ፈልገ መሰላቹ ወላህ ቼግሮኛል 🥺🥺🥺,3,2025-04-01,CBE,Google Play
5b2da8dd-b749-4e65-875b-e9f0f16baeb7,very interesting app,5,2025-04-01,CBE,Google Play
7dbbe46f-fd92-430c-89af-efc40cd4b980,wow.......cbe.....keep it up.....!!!!!!,5,2025-04-01,CBE,Google Play
4d350aed-c16f-4f6c-a70f-2a9c33896aad,ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,5,2025-04-01,CBE,Google Play
9221a6a3-2e51-40bc-99be-03a13a670e9e,Excellent🙏app,5,2025-04-01,CBE,Google Play
0d57028f-d5d5-46af-be80-b30e6c0ebb63,the most useful,5,2025-04-01,CBE,Google Play
1c2bdc31-563b-4a1b-b318-02af57442ad0,I am more satisfied in this app . More sure you have to secure.,4,2025-04-01,CBE,Google Play
26591776-dd62-4671-9d4e-e481ba5df9a4,Easy to use,5,2025-04-01,CBE,Google Play
13003c33-c77b-4786-aad5-49077c6fcee8,"very good, but sometimes NUR CBE comes without my consent. even if I choose locked, it appears",4,2025-04-01,CBE,Google Play
e0ddd84f-e07c-413f-8b5e-f27eba75af42,Excellent !!!,5,2025-04-01,CBE,Google Play
fa099e0a-0307-4579-bd01-bbf0655d5573,always we relay on,5,2025-04-01,CBE,Google Play
42b5a10f-6e06-4f71-98f0-bd8bf4c9133f,I'm lucky to have this🙏 thank you CBE.,5,2025-04-01,CBE,Google Play
af37bc79-002c-4d3d-a4d6-e7d758e32636,it's need more improvement like Tellbirr.,4,2025-04-01,CBE,Google Play
8ab121bb-c13e-4177-a619-291a13f9acf9,goode app,5,2025-04-01,CBE,Google Play
3622c470-9200-4cab-8183-63dc3a67b4e3,a very nice app.👍👍👍,5,2025-04-01,CBE,Google Play
ebc087cb-987a-4c88-be6a-a54efdbf2ecc,safe easy & fast,5,2025-04-01,CBE,Google Play
88ccbe0d-c8f0-422b-a692-18a44d07c0e1,it's good app,5,2025-04-01,CBE,Google Play
7894c0af-08f2-4e6f-8034-fd8b72e784d6,It is veary useful app but screen shout was impossible .solve this problem,5,2025-04-01,CBE,Google Play
f52647ea-3db3-4fc6-a088-c3de257c73ae,ጥሩ ነው,5,2025-04-01,CBE,Google Play
42da0475-00f3-4431-805c-0ff35c500103,እጅግ በጣም ጥሩ አፕ,5,2025-04-01,CBE,Google Play
cb135a05-7b66-434d-9181-c23d5c7d9e23,በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,5,2025-04-01,CBE,Google Play
43779e4d-a876-4de2-9944-7abcc492f573,suitable app,4,2025-04-01,CBE,Google Play
e22738d0-c7a2-4dff-a684-a29672cca142,Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,1,2025-03-31,CBE,Google Play
1197e3a2-f9e4-439b-9893-1c82e3e23621,best transaction method of financial,5,2025-03-31,CBE,Google Play
d1a344d7-ae11-4752-960c-05c1fddb5b52,#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,5,2025-03-31,CBE,Google Play
ea74a6f2-d8ab-438e-a386-f2dee8d6f603,It literarily don't work at all,4,2025-03-31,CBE,Google Play
43b3f185-c628-4daa-896d-8b3e629f5809,good give us plus,5,2025-03-31,CBE,Google Play
e86dc853-b071-4ba1-8326-6cb96f6fc354,"Very good application. However, I have one functionality recommendation. What if you let the app transfer money to any telebirr account as for MPESA? By the way, I am not the only one to ask this. Thank you!",4,2025-03-31,CBE,Google Play
7a680c7a-6fdc-41e9-b751-4de7d7d5a586,before update it was able to screenshot while after update I can't able to screenshot the transfere details,4,2025-03-31,CBE,Google Play
58ac2da8-ba62-4d71-ac66-a68fd38a26dd,Tnc Cbe,5,2025-03-31,CBE,Google Play
3c3f6d93-93b9-45d5-94c8-e2a99c962179,it is good app. But you have integrate cbe with cbe birr. to allow cardless withdrawal directly from our accout!,4,2025-03-31,CBE,Google Play
743bfabe-54ca-4a94-b2a2-8bf09555b34d,great apps,5,2025-03-31,CBE,Google Play
f3df8cda-5f2b-4e38-b4ce-fc7e12344556,Excellent,5,2025-03-31,CBE,Google Play
67568df9-a2e8-4104-9724-dd3dd1a03131,Great app!,4,2025-03-31,CBE,Google Play
2a88f2f3-965c-47cd-b64b-ee1881d09232,CBE,5,2025-03-31,CBE,Google Play
ac9cefce-05ec-4da5-aec6-e183ee106c4a,very good 👍 👏,5,2025-03-31,CBE,Google Play
38326d80-7315-4120-ab6d-63f3b1c4df98,great when it works,5,2025-03-31,CBE,Google Play
117f3f1a-7d6b-4b72-9ca8-64dde3c8c500,"the app is very good, but why screenshots is impossible?",5,2025-03-31,CBE,Google Play
3ec5c74f-2d0c-4062-91fb-e7abbaea3ac6,excellent match application,5,2025-03-31,CBE,Google Play
1e1d4fb5-8c70-476d-b2ff-61c89287f9e0,The Best app😍😍😍,5,2025-03-31,CBE,Google Play
7220306f-9af6-4084-bcf2-8ddfa328dc86,excellent app,5,2025-03-31,CBE,Google Play
8c89fe6d-7d41-449f-8448-50847ff76c5f,easy to use and user friendly,5,2025-03-31,CBE,Google Play
51289b2b-340b-47a9-bc8f-6b95066a97e6,very nice,5,2025-03-31,CBE,Google Play
8b6f3b5e-94b2-4b69-a31e-9ffa05a80222,አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,3,2025-03-31,CBE,Google Play
9328d6af-18b9-4c46-b25f-3aaf8bd18a2f,well software,5,2025-03-31,CBE,Google Play
a7541548-6ac8-429f-853c-9b91828e5aa2,ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,4,2025-03-31,CBE,Google Play
157c5302-a95d-4dd1-af53-e4b63e04ae74,CBE very good apps,5,2025-03-31,CBE,Google Play
04ce887a-453f-4cc9-824c-8132c050ce15,"This application fast, secure and more convenient. Thanks CBE",5,2025-03-31,CBE,Google Play
ad4e3135-eb8f-45b8-90e4-e185276ef91f,excellent service,5,2025-03-31,CBE,Google Play
f53e2717-54e4-4224-a79c-cd859997c3c4,it's best,5,2025-03-31,CBE,Google Play
e46feb79-7fb0-461d-9393-6ee1c91953b5,Why didn't you display cash transactions and bank statement in the mobile banking app?,4,2025-03-31,CBE,Google Play
3559b91c-fad9-4032-bebe-cf99974b9628,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,BOA,Google Play
10e85f30-540d-4810-ba89-85a7e004480b,exceptional,5,2025-06-03,BOA,Google Play
d7f07898-4ba1-47b4-9e8c-a3cc10b1bf0f,BoA Mobile good bank,5,2025-06-02,BOA,Google Play
2ca9480b-ff5f-4b59-952c-5921db83dab2,this is worest app 24/7 loading,1,2025-06-01,BOA,Google Play
8cd852da-0257-4ca0-9003-314fb464e55a,This App is not interest for Android phone Please update it .,1,2025-06-01,BOA,Google Play
d9172c66-a605-4626-acc6-e1dbca0685cd,BoA system is confartable,5,2025-05-31,BOA,Google Play
78c924d7-0a65-415c-9fca-bda9b078a157,very nice Abyssinia bank is choice all,5,2025-05-31,BOA,Google Play
c3f2810d-cf99-4600-90ac-bef47adb9e7a,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,BOA,Google Play
512f8c2b-8fac-41cc-978a-b58e39a1ea5c,Good service.,3,2025-05-25,BOA,Google Play
76089146-b1c7-47f4-ab9f-44b6a1092225,the app crush frequently,1,2025-05-24,BOA,Google Play
e244700c-1210-4280-b60b-b75964c982df,You guys keeps getting worst,1,2025-05-22,BOA,Google Play
2e219268-96fd-400c-8632-0b0d1044f487,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,BOA,Google Play
86456197-428d-45e1-9c00-8dd85dcbb9e9,BoA,2,2025-05-20,BOA,Google Play
8ddf5c9f-f866-4817-ac5e-85c67bfa870e,but not opening on android,4,2025-05-19,BOA,Google Play
f8bb86fb-594a-48ea-be1f-d08ea0882b8e,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,2025-05-18,BOA,Google Play
8d310fe5-412a-4051-9857-4cf0cdebfb75,ሞላዬ ከበደ,5,2025-05-14,BOA,Google Play
b640cc87-df88-4b6b-9b9f-13fe0bdd5dfa,"this app does no work on Samsung a51, it just gives a preview of the logo",1,2025-05-11,BOA,Google Play
301f6927-9395-4cda-bb77-041a36323875,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,2025-05-10,BOA,Google Play
857bb685-6f7e-4db0-af37-eb2f1c1c6fd3,liking this application good 👍,5,2025-05-07,BOA,Google Play
62fa097e-3fd8-4522-a3a3-9b13f17f594d,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,2025-05-06,BOA,Google Play
e255b972-0d40-4de1-99ff-44dbada62a16,it's really good 👍,5,2025-04-23,BOA,Google Play
dbd9dbf2-47ee-4103-8631-cd0ef79f4344,Bad app . it stuck when you open and noting WORKS.,1,2025-04-23,BOA,Google Play
8a4d9c01-9e5a-4732-a8ab-9341930b30c8,"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,2025-04-20,BOA,Google Play
3271d45f-2900-41b6-878c-669ac563e60a,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,2025-04-19,BOA,Google Play
56788d9a-6194-40ce-b282-30c541eec4cf,yideg,1,2025-04-17,BOA,Google Play
df1d7402-68cb-4f20-ae7f-d02866690692,አይከፍትም እኮ,1,2025-04-17,BOA,Google Play
527633dc-326a-40d3-8f50-663f5a355aee,great boa,5,2025-04-10,BOA,Google Play
497345df-10e9-402a-bb96-88e16f8a803d,boa of mobile backing,5,2025-04-09,BOA,Google Play
f68ed25c-79db-4a9c-85e7-aaccd1671555,faster bank of Abissinya,5,2025-04-08,BOA,Google Play
94ef86ef-6437-4c31-96c5-efeb7f32829f,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,BOA,Google Play
3b48fff7-6b38-4099-9c7c-cabc1bbbd92b,it just doesn't work...so frustrating,1,2025-04-07,BOA,Google Play
94d9f11f-f866-4439-a91b-c258140070e7,like,5,2025-04-06,BOA,Google Play
b10d3c9a-d5c8-422c-9bca-82a40310fb5c,it's not work correctly... you must have update it,1,2025-04-06,BOA,Google Play
8eed1a6d-6902-45fe-abc4-48dcbae22f85,"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,BOA,Google Play
b3a22053-e2b9-47e6-8083-a2e73a7c6bed,after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,BOA,Google Play
53263f41-9dd6-4165-a24a-a41fda4c390c,good but they don't update enough don't add new things,3,2025-04-04,BOA,Google Play
91372113-f427-4e6d-892a-571e1c40eee6,thank you,5,2025-04-01,BOA,Google Play
6eec96bf-b4c9-4dde-9814-059cf54b3f86,it doesn't work period z slowest mobile banking ever i would rather use *815#,1,2025-03-31,BOA,Google Play
1197ad29-5063-4999-888c-589582754caa,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,2025-03-31,BOA,Google Play
2ac5df83-d25c-41c5-ae60-64c7a77159c5,good application,5,2025-03-30,BOA,Google Play
e9072e9a-76dc-49d1-b423-cb64c4656802,this version is not working for me I cannot even buy card. I cannot send money,1,2025-03-30,BOA,Google Play
e52a6ccb-dc16-472c-84ef-2969c08a9318,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,2025-03-29,BOA,Google Play
34f5b18e-0a79-40bb-94b6-4430d08e0c17,always problematic hardly works,1,2025-03-26,BOA,Google Play
b96d31a2-9360-43ab-ba3c-a44b324f8288,considering the fact the bank is huge this app really bad you could do better,1,2025-03-25,BOA,Google Play
1648df61-5880-4d2a-9ec1-c393c9ac474d,"worst app and Bank ever u be ashamed, scammer",1,2025-03-24,BOA,Google Play
f1de5d59-8021-423b-a02a-958993f6e85f,great BoA,5,2025-03-22,BOA,Google Play
6b5a5455-dcd0-4a2a-8cbb-f0deb5706498,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,2025-03-21,BOA,Google Play
376f374a-f480-46e2-bb4a-90e938ab3a59,there is no speed,1,2025-03-19,BOA,Google Play
c5cdb617-4335-491d-89ce-9c1aab9b0b2f,"For anyone who wants to download it, just don't!!!",1,2025-03-19,BOA,Google Play
26f2b9fc-1707-4e54-b04d-c9915a1e9a54,wonderful,5,2025-03-19,BOA,Google Play
799f010a-f795-4ad7-ba24-b67c4939529e,all worck,5,2025-03-19,BOA,Google Play
e39414aa-0b2e-4c4d-9a21-8302487cdda4,Loved it,5,2025-03-14,BOA,Google Play
c9a192de-b018-4dde-b0d0-b0201be0c3f7,Wow,1,2025-03-13,BOA,Google Play
7d475f3a-15b4-4e56-ae4b-1fc451749e61,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,BOA,Google Play
e68af2d6-0770-4110-b3dd-167bb54cd017,Improved to be the best,5,2025-03-11,BOA,Google Play
0e5e093a-1cf1-4c49-87ed-046888b8afa9,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,2025-03-11,BOA,Google Play
35ea7b31-46fb-47a7-b9c4-8a5e06161abd,BoA Greqt Ethiopian bank.,5,2025-03-11,BOA,Google Play
c9f8ff21-b8d1-400f-bb94-c98399a25ad5,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,BOA,Google Play
df027023-1b65-40e9-b2bf-de6fedc17c5d,Almost better compared to cbe where it is not qualified for,4,2025-03-09,BOA,Google Play
73ce76e4-b7a2-4ed8-b6fd-f9b388bdb4a6,what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,BOA,Google Play
1cfcfa11-67f5-4315-9f2d-f47ab27f0910,Wonderfull app,5,2025-03-08,BOA,Google Play
c292d2f8-1e0d-46ae-97f2-f3215a0bdf50,i can't use this app why?,5,2025-03-07,BOA,Google Play
1962d1c4-e2c2-4ac7-91b6-b0a75ae11d7a,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,2025-03-06,BOA,Google Play
7d468428-1ccb-4528-9984-9324db9b9d2b,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,BOA,Google Play
ab512ec6-2eaa-496c-b0a9-ee21a2d810be,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,2025-03-04,BOA,Google Play
49b877c9-5536-4be5-8674-e3ae975fa0ed,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,BOA,Google Play
529fe570-b1aa-48b7-b349-444b98c1fce7,It has good features but sometimes it doesn't work...0,1,2025-03-02,BOA,Google Play
12f08f68-da19-4974-8086-304a40091d72,Very poor proformance,1,2025-03-01,BOA,Google Play
b7206c5f-267e-44f1-b044-8f6f9392701d,It's not opening. Really frustrating,1,2025-03-01,BOA,Google Play
d5e46c35-6bbf-4ce7-b184-cdc4c1e0eab1,Verry Amazing App from all IB,5,2025-03-01,BOA,Google Play
99172a2f-926c-48be-a1b0-3971b984b6b2,Not working on this days,1,2025-02-26,BOA,Google Play
781ff61a-6f89-4bb1-a455-9b66400b0cd7,Thank you BoA,5,2025-02-23,BOA,Google Play
cf026bee-94e7-4b9c-8a46-034354f9d171,best banking app in the wworld,5,2025-02-22,BOA,Google Play
9035f28b-9646-4fe9-80e1-6b6926b0289e,Nice app and it's easy to use,5,2025-02-21,BOA,Google Play
25b7eec9-d1ef-41be-8bb3-3fd1b1cb8068,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,2025-02-15,BOA,Google Play
5e94fa10-612f-4422-8183-00d5050e8d98,This is help full i like ittttt,5,2025-02-14,BOA,Google Play
8d82d36e-ff01-40ab-83e7-cdb44af38a8e,The is not functional at all?,2,2025-02-12,BOA,Google Play
9b460da8-c607-47ba-89a3-76896c16c1e4,Best bank,5,2025-02-08,BOA,Google Play
d77a87f6-2a20-4b6b-b7fa-acbb3d19b636,Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,BOA,Google Play
9c6f465f-7a3e-4fc6-9366-b5bcb418055c,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,2025-02-04,BOA,Google Play
63c608e3-85ac-46ab-a948-1ab4a81bd575,I have been using this app for two years.It is amazing.,5,2025-01-31,BOA,Google Play
6c922400-a56d-49e6-b5c6-d4bd7f806962,Good 👍,5,2025-01-31,BOA,Google Play
d36c1143-5ada-44f9-a679-c90ac5fd5d5c,Sad experience,1,2025-01-30,BOA,Google Play
c3b78417-6822-48b0-8c40-6f5f96d0e2b2,Always do update and that is annoying,3,2025-01-27,BOA,Google Play
86e6f672-4fd3-41dd-a49b-21e48aef587d,"Best app, somehow waiting a few minutes",5,2025-01-23,BOA,Google Play
7b07593c-a036-477b-b2d4-4e53fdc4c75e,I can't dijitalize my atm in the apollo app on my phone,1,2025-01-21,BOA,Google Play
06ad47bd-3a6a-45b4-ae10-6dd4170bc254,Whenever I try to sign in app close please fixed it out,2,2025-01-21,BOA,Google Play
e81c9036-4731-497a-ac35-81dfd3e7f42c,Beter,5,2025-01-21,BOA,Google Play
feea8767-74e7-472a-81ba-7c8968b67b14,Boa,4,2025-01-18,BOA,Google Play
6c01b8b7-76b7-4f56-a822-bdf7674d30a0,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,2025-01-18,BOA,Google Play
0a72e292-175c-4f96-be54-991436c22c8e,Aadan Axmed Barkhadle,5,2025-01-17,BOA,Google Play
591be00c-a536-4f4a-9095-1c6dfa6afe14,😡😡😡🤬🤬🤬,1,2025-01-16,BOA,Google Play
46c41e87-0d7a-491b-8641-2c1acdaddea3,Horrible customer service and app crashes Horrible!!,1,2025-01-15,BOA,Google Play
9f4f98fc-8a93-414d-9219-f03dbebaf5b0,I love it,5,2025-01-14,BOA,Google Play
1c339143-79e1-4f37-9ea7-398b7844903b,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,2025-01-13,BOA,Google Play
30494702-39d6-493b-be77-d2a0f116ba73,Good🙏,5,2025-01-11,BOA,Google Play
5055c357-676d-41eb-824d-48f9e78f41e7,Like to much,5,2025-01-11,BOA,Google Play
94acd1f3-c7e3-493f-9ded-b1f4186ac41b,Thank you,5,2025-01-10,BOA,Google Play
b3df844f-7e31-4b64-a029-381687431ca3,Perfect,5,2025-01-09,BOA,Google Play
0fbb5047-8399-4b6f-b063-ddcdeb3e209c,The best of best,5,2025-01-09,BOA,Google Play
fb9a7444-76cf-4f2d-a8be-72d3009a034c,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,2025-01-07,BOA,Google Play
4b5e8c4c-197d-42c4-bcbf-5765ec02a62b,Great 👍,5,2025-01-04,BOA,Google Play
9bea391b-234f-439d-a844-47d0c839a89a,Fast and suitable for the customers.,5,2025-01-04,BOA,Google Play
cd4d09a6-07d1-44e8-9b1e-d990c3b0b70a,Good app and helpful,5,2025-01-03,BOA,Google Play
a7888312-64d5-44d6-b708-a6d29b168825,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",1,2025-01-02,BOA,Google Play
800bc191-3aec-4666-9f08-4a393dc8501f,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,BOA,Google Play
c194a70d-aa2b-4775-8da5-bf51d1c51d2a,It doesn't work at all.,2,2025-01-02,BOA,Google Play
06692c6b-978f-4b52-bb83-6c38a11b2822,this app is not available,1,2025-01-02,BOA,Google Play
89d3f60c-c554-4f6d-9436-ec9c80e8565f,Wow what amazing,5,2024-12-30,BOA,Google Play
3988392f-8e33-44f3-806b-557e12954c67,love it,5,2024-12-30,BOA,Google Play
b15954f4-c1d9-4b68-af8d-46e8df7a29fc,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,2,2024-12-30,BOA,Google Play
c3a41a6c-cb85-4083-93d4-3bd6a57a339d,Lemn embi yilal??,5,2024-12-30,BOA,Google Play
ea3d98d4-671c-4ac5-ab1d-f4d9177b1947,It's useless app downgraded.,1,2024-12-29,BOA,Google Play
